0,0,1.0
0,1,0.676349871038688
0,2,0.676349871038688
0,3,0.4574491480540499
0,4,0.11639726172547794
0,5,0.2544485266190178
0,6,0.676349871038688
0,7,0.676349871038688
0,8,0.5562334692313241
0,9,0.5562334692313241
0,10,0.4574491480540499
0,11,0.676349871038688
0,12,0.676349871038688
0,13,0.17209622816475686
0,14,0.676349871038688
0,15,0.4574491480540499
0,16,0.676349871038688
0,17,0.020031529711660775
0,18,0.5562334692313241
0,19,0.676349871038688
0,20,0.17209622816475686
0,21,0.5562334692313241
0,22,0.053245828212144165
0,23,0.14153278670209518
0,24,0.676349871038688
0,25,0.5562334692313241
0,26,0.676349871038688
0,27,0.20925972305537607
0,28,0.676349871038688
0,29,0.676349871038688
0,30,0.01114220726552742
0,31,0.20925972305537607
0,32,0.5562334692313241
0,33,0.5562334692313241
0,34,0.024357258753077635
0,35,0.676349871038688
0,36,0.4574491480540499
0,37,0.676349871038688
0,38,0.4574491480540499
0,39,0.4574491480540499
0,40,0.5562334692313241
0,41,0.3093956722931144
0,42,0.2544485266190178
0,43,0.20925972305537607
0,44,0.5562334692313241
0,45,0.5562334692313241
0,46,0.00509699322105716
0,47,0.676349871038688
0,48,0.11639726172547794
0,49,0.676349871038688
0,50,0.07872527295728343
0,51,0.676349871038688
0,52,0.053245828212144165
0,53,0.676349871038688
0,54,0.676349871038688
0,55,0.676349871038688
0,56,0.676349871038688
0,57,0.053245828212144165
0,58,0.4574491480540499
0,59,0.3762084351820081
0,60,0.676349871038688
0,61,0.4574491480540499
0,62,0.676349871038688
0,63,0.676349871038688
0,64,0.3093956722931144
0,65,0.5562334692313241
0,66,0.053245828212144165
0,67,0.036012809044631826
0,68,0.11639726172547794
0,69,0.676349871038688
0,70,0.676349871038688
0,71,0.5562334692313241
0,72,0.09572568203370821
0,73,0.5562334692313241
0,74,0.676349871038688
0,75,0.07872527295728343
0,76,0.09572568203370821
0,77,1.0
0,78,0.5562334692313241
0,79,0.676349871038688
0,80,0.3762084351820081
0,81,0.676349871038688
0,82,0.5562334692313241
0,83,0.5562334692313241
0,84,0.676349871038688
0,85,0.0028351182219971674
0,86,0.3093956722931144
0,87,0.676349871038688
0,88,0.676349871038688
0,89,0.2544485266190178
0,90,0.4574491480540499
0,91,0.676349871038688
0,92,0.3093956722931144
0,93,0.5562334692313241
0,94,0.0437896316932127
0,95,0.07872527295728343
0,96,0.14153278670209518
0,97,0.5562334692313241
0,98,0.036012809044631826
0,99,0.5562334692313241
0,100,0.5562334692313241
0,101,0.5562334692313241
0,102,0.5562334692313241
0,103,0.5562334692313241
0,104,0.064744052698589
0,105,0.5562334692313241
0,106,0.676349871038688
0,107,0.3762084351820081
0,108,0.007536030447125801
0,109,0.676349871038688
0,110,0.024357258753077635
0,111,0.3762084351820081
0,112,0.676349871038688
0,113,0.676349871038688
0,114,0.5562334692313241
0,115,0.5562334692313241
0,116,0.676349871038688
0,117,0.5562334692313241
0,118,0.013548322537189413
0,119,0.676349871038688
0,120,0.676349871038688
0,121,0.4574491480540499
0,122,0.5562334692313241
0,123,0.676349871038688
0,124,0.676349871038688
0,125,0.053245828212144165
0,126,0.01114220726552742
0,127,0.676349871038688
0,128,0.20925972305537607
0,129,0.676349871038688
0,130,0.3762084351820081
1,0,0.676349871038688
1,1,1.0
1,2,0.676349871038688
1,3,0.4574491480540499
1,4,0.11639726172547794
1,5,0.2544485266190178
1,6,0.676349871038688
1,7,0.676349871038688
1,8,0.5562334692313241
1,9,0.8224049313073749
1,10,0.4574491480540499
1,11,0.676349871038688
1,12,0.676349871038688
1,13,0.17209622816475686
1,14,0.676349871038688
1,15,0.4574491480540499
1,16,0.676349871038688
1,17,0.020031529711660775
1,18,0.5562334692313241
1,19,0.676349871038688
1,20,0.17209622816475686
1,21,0.5562334692313241
1,22,0.053245828212144165
1,23,0.14153278670209518
1,24,0.676349871038688
1,25,0.5562334692313241
1,26,0.676349871038688
1,27,0.20925972305537607
1,28,0.676349871038688
